Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,IYR,VOX,SPY
2006-12-15,42769400.0,196127400.0,38983924.0,8108100.0,17017800.0,8686100.0,24470000.0,3921700.0,9968800.0,9126800.0,294500.0,308363800.0
2006-12-22,32768400.0,219418200.0,35409592.0,3223900.0,16135800.0,5607100.0,24176800.0,5631700.0,15824400.0,12255400.0,112000.0,266215300.0
2006-12-29,6835200.0,79383200.0,23035581.0,2213100.0,7743800.0,3228800.0,11130800.0,1848000.0,3322200.0,4506300.0,96000.0,155174000.0
2007-01-05,30583600.0,273301800.0,23988743.0,8216200.0,18548600.0,4265200.0,21944400.0,5037200.0,8709400.0,6918500.0,124300.0,241073500.0
2007-01-12,36650600.0,376804400.0,26691035.0,9167200.0,29033000.0,7601800.0,41709200.0,6974700.0,13627400.0,9642500.0,217500.0,329610500.0
2007-01-19,36019200.0,259897000.0,19475404.0,6080500.0,20541800.0,4953300.0,20823000.0,7560400.0,7442600.0,8698700.0,129100.0,220263000.0
2007-01-26,34279600.0,251549600.0,43746417.0,9210900.0,29744400.0,10056300.0,31191000.0,16315900.0,13203600.0,10604600.0,127600.0,310992100.0
2007-02-02,36693800.0,221667800.0,62728806.0,10265300.0,19181600.0,9601600.0,31749000.0,8666800.0,11796600.0,13062100.0,207200.0,347310200.0
2007-02-09,72982800.0,191787200.0,49729938.0,11279700.0,15116600.0,7097800.0,25789800.0,10892900.0,10302800.0,31421300.0,324600.0,308181700.0
2007-02-16,58910600.0,196953800.0,55857979.0,12252000.0,20511000.0,5486900.0,33988800.0,7167800.0,10093200.0,28745100.0,177900.0,274335200.0
2007-02-23,29643000.0,149816200.0,43617039.0,7363300.0,14144800.0,5370500.0,20447400.0,3987500.0,9902600.0,12635600.0,80200.0,271917000.0
2007-03-02,70875400.0,343742600.0,133057928.0,16366200.0,31246400.0,12006600.0,69557200.0,12235300.0,28918600.0,31291700.0,259800.0,896598200.0
2007-03-09,70896400.0,295396200.0,95435614.0,16793200.0,18066000.0,9822500.0,34252200.0,8126000.0,15426400.0,25950300.0,147900.0,627885300.0
2007-03-16,59762400.0,279306800.0,185913744.0,11541800.0,22598400.0,8541100.0,59187400.0,11439200.0,11701400.0,23435500.0,77900.0,756793400.0
2007-03-23,34720600.0,237352400.0,113747970.0,14107600.0,12221000.0,7155700.0,37197600.0,7915000.0,15654800.0,17813100.0,142800.0,524036300.0
2007-03-30,49535800.0,198476600.0,81564336.0,19722800.0,22676600.0,8277200.0,38050800.0,12429300.0,18436200.0,20459500.0,84600.0,634186800.0
2007-04-06,18635400.0,124103600.0,52222837.0,13313100.0,13029800.0,6889600.0,29506400.0,4196300.0,9941200.0,9651500.0,97100.0,272652200.0
2007-04-13,34287200.0,183767800.0,64690036.0,17505400.0,13380200.0,4810500.0,31167400.0,8916900.0,10837400.0,11824900.0,68500.0,413774500.0
2007-04-20,28876000.0,157169200.0,125238124.0,9590200.0,13054400.0,4782200.0,25632800.0,13823800.0,11435000.0,11754300.0,78900.0,506895800.0
2007-04-27,30950000.0,207015800.0,67697614.0,13546000.0,15561800.0,5610700.0,33372800.0,6398500.0,21270600.0,10548300.0,84500.0,497093300.0
2007-05-04,26451000.0,196901000.0,67117937.0,12702200.0,18744600.0,10137100.0,30507600.0,7636900.0,22847000.0,19439100.0,245600.0,505325300.0
2007-05-11,51086800.0,181795800.0,60582433.0,10149400.0,26218200.0,7756900.0,29137200.0,8588200.0,15005600.0,14333200.0,204100.0,513142200.0
2007-05-18,30957800.0,180059600.0,96966855.0,14525500.0,13302000.0,6234500.0,33060800.0,8623800.0,16456400.0,25488300.0,203300.0,603182100.0
2007-05-25,44563600.0,273067200.0,87804154.0,15508900.0,30909400.0,9083800.0,86182400.0,7548400.0,22757600.0,41963100.0,152900.0,661502200.0
2007-06-01,28491800.0,136860600.0,49169465.0,18690000.0,17724600.0,5787000.0,70467800.0,9714500.0,12235000.0,23737500.0,1128100.0,433672000.0
2007-06-08,52693800.0,186246600.0,103374210.0,24904200.0,17986400.0,7679900.0,178060400.0,11847300.0,23297600.0,35033400.0,281700.0,777324100.0
2007-06-15,39153200.0,190042800.0,100258794.0,13214700.0,10524600.0,7986800.0,100191000.0,8468500.0,15260200.0,27691800.0,212200.0,829549100.0
2007-06-22,37181000.0,190817400.0,140201790.0,13304800.0,13096800.0,6231100.0,84867800.0,9296600.0,23523200.0,32008100.0,134500.0,786735600.0
2007-06-29,69615000.0,219879000.0,183730074.0,18764000.0,21457200.0,5160600.0,110129400.0,12002300.0,37105000.0,45751100.0,176000.0,1001504900.0
2007-07-06,23977200.0,99391800.0,77369581.0,8828400.0,18649000.0,8922700.0,52490200.0,6169400.0,17112400.0,31977500.0,708400.0,327793400.0
2007-07-13,41591800.0,265500400.0,193909089.0,14656800.0,14405000.0,7528800.0,61216400.0,7569700.0,24772600.0,25086900.0,164500.0,673995100.0
2007-07-20,65976800.0,253757600.0,254213441.0,19537900.0,17651600.0,5212500.0,85386600.0,8540800.0,18603000.0,26716300.0,128100.0,853182600.0
2007-07-27,121406400.0,310647000.0,432507788.0,33532000.0,23799200.0,11466300.0,117727600.0,13781800.0,47379400.0,51815600.0,275300.0,1533710900.0
2007-08-03,102478600.0,332925200.0,594999542.0,39112700.0,43231800.0,11777100.0,132025200.0,16163300.0,43995400.0,56098200.0,195300.0,1721820800.0
2007-08-10,99224200.0,352284800.0,618128801.0,44202200.0,37975600.0,16578200.0,111783600.0,11892600.0,50399200.0,55328100.0,217600.0,1601119800.0
2007-08-17,119078200.0,278143800.0,678534710.0,44762200.0,30604000.0,11438300.0,119457000.0,10745600.0,54905000.0,51430200.0,315500.0,1704847500.0
2007-08-24,95633600.0,210283800.0,360439262.0,27887300.0,23037000.0,7316100.0,78253600.0,16643700.0,35126200.0,34302900.0,168000.0,850360700.0
2007-08-31,69606000.0,175770200.0,289342981.0,18685600.0,33013600.0,7133700.0,109296400.0,5727000.0,22577000.0,24557200.0,89100.0,917764000.0
2007-09-07,57621800.0,140713800.0,232630688.0,17319900.0,27868400.0,9674500.0,43158400.0,6151900.0,35980800.0,23417500.0,77400.0,649649800.0
2007-09-14,61270400.0,222504200.0,280608912.0,20139900.0,26999400.0,15239300.0,43280200.0,5164800.0,34388600.0,24451000.0,111700.0,779932400.0
2007-09-21,113320400.0,160017800.0,459725813.0,20953500.0,23552000.0,9949400.0,45469600.0,9133000.0,33600600.0,30066600.0,470400.0,884054500.0
2007-09-28,68921000.0,171961600.0,252246303.0,29529800.0,36943400.0,12070100.0,44074200.0,5852900.0,46927000.0,21252300.0,161700.0,653372500.0
2007-10-05,54260000.0,189956400.0,236262630.0,19976600.0,45517400.0,24127600.0,44463600.0,14601400.0,50173400.0,20282800.0,110300.0,591641100.0
2007-10-12,54408000.0,198588000.0,224358121.0,14867000.0,24921600.0,19693300.0,38640800.0,8284400.0,34032600.0,20962100.0,123300.0,625121600.0
2007-10-19,80206600.0,233309800.0,469163028.0,27536700.0,45399000.0,34088500.0,48694800.0,10672900.0,47528400.0,26312000.0,135900.0,989902300.0
2007-10-26,98500200.0,223135200.0,464404475.0,32646900.0,42307200.0,9820600.0,46840600.0,10415000.0,45233000.0,30653500.0,125200.0,1182627600.0
2007-11-02,101590400.0,227998600.0,495557146.0,22739600.0,43311400.0,10412500.0,49804800.0,8541300.0,31919600.0,30276200.0,101000.0,1125046000.0
2007-11-09,123716600.0,274994600.0,662844875.0,36747400.0,69262800.0,11167600.0,79613400.0,13007000.0,43837000.0,37163000.0,209100.0,1363536200.0
2007-11-16,140370400.0,272748000.0,649729433.0,25898900.0,50348400.0,12959500.0,56723400.0,12651100.0,38639600.0,35971400.0,139400.0,1236645700.0
2007-11-23,86551600.0,145189800.0,571350431.0,21105600.0,34404600.0,10287300.0,36386000.0,9162000.0,27894400.0,26399600.0,173000.0,1019214300.0
2007-11-30,132103800.0,227733000.0,707924589.0,25496200.0,37413800.0,15709400.0,56568600.0,13968400.0,45094000.0,40322200.0,208300.0,1189044700.0
2007-12-07,64058400.0,184232200.0,477510809.0,14931000.0,27163200.0,15166700.0,56482800.0,11060400.0,31778000.0,37470200.0,183100.0,757531800.0
2007-12-14,78255400.0,171829400.0,696057255.0,24125600.0,29262200.0,12986000.0,53866600.0,9365400.0,30262400.0,41052600.0,118200.0,1093400500.0
2007-12-21,69310800.0,189531600.0,522783543.0,20955800.0,24462000.0,12906900.0,41743600.0,9628100.0,34788600.0,34663400.0,285200.0,982654100.0
2007-12-28,21117600.0,108773200.0,167305456.0,7143000.0,11969600.0,5406300.0,17351600.0,3596800.0,12709600.0,20902000.0,181800.0,352074300.0
2008-01-04,69553600.0,144168000.0,290112109.0,27994800.0,30300600.0,20438100.0,38147800.0,13923600.0,45357200.0,31169200.0,173600.0,670526600.0
2008-01-11,187828200.0,263860600.0,924623426.0,54235200.0,51855400.0,23615100.0,83388800.0,29129800.0,54437400.0,62924900.0,461000.0,1465959400.0
2008-01-18,182118200.0,340550800.0,855084114.0,47416100.0,49331000.0,29208600.0,97042800.0,28423300.0,58797200.0,53181100.0,520300.0,1535562300.0
2008-01-25,173648800.0,317489400.0,979778012.0,46156600.0,50780400.0,29252100.0,109515200.0,31797400.0,109347200.0,64124800.0,196100.0,1477389900.0
2008-02-01,136014200.0,227087600.0,888148773.0,41683300.0,42657200.0,18390500.0,54349200.0,19191300.0,82573000.0,58403000.0,450900.0,1272366500.0
2008-02-08,114754600.0,232593000.0,664484199.0,35488100.0,43608200.0,15486300.0,54689000.0,15897500.0,60683600.0,52619500.0,178600.0,1181381300.0
2008-02-15,141674600.0,248761000.0,683798465.0,35500800.0,39380200.0,16963300.0,44196400.0,12634400.0,51657000.0,46993400.0,211100.0,996516000.0
2008-02-22,103247000.0,185610400.0,493686396.0,23613800.0,29095400.0,14375300.0,38738000.0,10978300.0,50526800.0,40752400.0,289200.0,771817900.0
2008-02-29,135998600.0,178451400.0,715278336.0,25155500.0,30596000.0,14857800.0,68345000.0,17415600.0,67305400.0,34067000.0,624800.0,994469800.0
2008-03-07,184867000.0,267070800.0,979477280.0,25579900.0,40320000.0,16687300.0,78782200.0,15732000.0,63421200.0,53026800.0,690000.0,1317024300.0
2008-03-14,239771600.0,276373000.0,1272015319.0,45075500.0,62348000.0,25037200.0,70985000.0,19354700.0,73019600.0,57035900.0,387700.0,1642477300.0
2008-03-21,179950400.0,280417000.0,1146058908.0,28378600.0,52453000.0,18577500.0,46761000.0,20448000.0,57245400.0,50300500.0,485600.0,1331020000.0
2008-03-28,153939800.0,201620000.0,757475539.0,27979200.0,50766600.0,15604100.0,56697800.0,16482700.0,69094800.0,45354900.0,394500.0,1004908100.0
2008-04-04,141609600.0,234576400.0,703027424.0,33716000.0,55522600.0,17615800.0,56992400.0,12628400.0,64510000.0,44245700.0,694100.0,1012481800.0
2008-04-11,127090000.0,182654200.0,602183782.0,26603500.0,31077800.0,9225700.0,47862600.0,11798900.0,49525800.0,48912900.0,158700.0,914734500.0
2008-04-18,118360600.0,183068000.0,686472567.0,29082000.0,34072000.0,13584500.0,36584200.0,9697600.0,43278400.0,36047000.0,143800.0,920376400.0
2008-04-25,101463200.0,254486200.0,539217147.0,22294200.0,46137600.0,15192700.0,38577000.0,11713200.0,42115600.0,32322500.0,96800.0,894231800.0
2008-05-02,101057200.0,269138200.0,526935335.0,43767200.0,60988800.0,16756500.0,54578200.0,10817500.0,49032800.0,39975800.0,500500.0,808385200.0
2008-05-09,104073400.0,204076800.0,630954591.0,23479500.0,40263400.0,8343400.0,33035800.0,8500200.0,43254000.0,25129200.0,246400.0,828021000.0
2008-05-16,101042600.0,238406600.0,410873948.0,15946100.0,35597600.0,10720600.0,32082000.0,6498900.0,34095200.0,26008400.0,456800.0,860072700.0
2008-05-23,112440200.0,311755400.0,487085527.0,30082400.0,34640800.0,12418400.0,32071400.0,8181700.0,42870400.0,32401000.0,526000.0,949138100.0
2008-05-30,81502800.0,229340200.0,398418812.0,21139100.0,25647200.0,8696200.0,23125800.0,6737000.0,30200800.0,19685900.0,212800.0,640900200.0
2008-06-06,120819600.0,355040800.0,755852096.0,32474800.0,47742600.0,11029800.0,43678600.0,11350700.0,48988000.0,30892200.0,453100.0,1321816700.0
2008-06-13,114235600.0,275250000.0,1044648020.0,34624300.0,44688800.0,19183200.0,52102800.0,12458100.0,53187000.0,48344200.0,322800.0,1269907600.0
2008-06-20,74975800.0,262098800.0,916580935.0,28197300.0,47454000.0,19810900.0,45214000.0,9293700.0,56302800.0,42128800.0,641300.0,1236913800.0
2008-06-27,96424800.0,323197600.0,1028331852.0,38105100.0,59101200.0,14177600.0,52323400.0,10307400.0,59415600.0,44242700.0,1635200.0,1321449300.0
2008-07-04,115595000.0,262302200.0,755580538.0,36209400.0,49610600.0,14899600.0,58049600.0,17706600.0,63289600.0,32699200.0,942000.0,1174881700.0
2008-07-11,135870000.0,386704800.0,1489284234.0,47667200.0,78625400.0,21507400.0,71850200.0,24621000.0,59373000.0,74008500.0,957200.0,2002730700.0
2008-07-18,161267000.0,393389600.0,2283247230.0,44232100.0,104976800.0,24230300.0,79245800.0,23405100.0,71531200.0,75316400.0,664800.0,1839386900.0
2008-07-25,110911400.0,456578800.0,1684226257.0,40619000.0,74784000.0,16792200.0,71152600.0,22400200.0,79772200.0,78406500.0,710200.0,1299231100.0
2008-08-01,98606800.0,320801400.0,1292927178.0,49278900.0,63461200.0,17810600.0,59791400.0,20245000.0,79300400.0,64222100.0,584700.0,1347509900.0
2008-08-08,127283800.0,403924400.0,1021320569.0,46537600.0,60644600.0,17986600.0,64997400.0,25906100.0,84906000.0,53007400.0,612700.0,1156496800.0
2008-08-15,128477200.0,372921800.0,1040679646.0,46798500.0,52326200.0,16919000.0,42650600.0,18884100.0,83255600.0,50880100.0,1189600.0,1139575900.0
2008-08-22,77834600.0,362357800.0,967885567.0,37698700.0,45609400.0,12216000.0,30706000.0,19575300.0,59850400.0,50279800.0,553200.0,940772100.0
2008-08-29,57481400.0,248413400.0,720677870.0,31543900.0,61667800.0,9046300.0,25277800.0,10111200.0,45730000.0,41357100.0,270500.0,858819800.0
2008-09-05,105758000.0,410778400.0,898842348.0,44555900.0,56941600.0,17792900.0,40037800.0,25655500.0,65899600.0,52402000.0,224100.0,1133857800.0
2008-09-12,152711600.0,562001000.0,1961681838.0,56083200.0,90435400.0,21829300.0,68504600.0,24127500.0,98760000.0,80673500.0,134000.0,1713539300.0
2008-09-19,189649000.0,583167600.0,3345270813.0,97043100.0,207514200.0,41343100.0,139412800.0,40190000.0,115902200.0,174226900.0,286500.0,2966649400.0
2008-09-26,84557400.0,316772000.0,1063294223.0,52475500.0,128403800.0,23779100.0,39785800.0,26457800.0,60714000.0,71610600.0,157500.0,1503425700.0
2008-10-03,140347400.0,442428400.0,1407216172.0,80773500.0,136507000.0,32029600.0,62899200.0,31220600.0,80723000.0,85639700.0,166900.0,1947635500.0
2008-10-10,245172800.0,693428200.0,2477312286.0,94797900.0,227429200.0,52135200.0,107546800.0,50297300.0,116874600.0,126229900.0,280400.0,3281575900.0
2008-10-17,240736200.0,627486600.0,1616797494.0,73701600.0,188594200.0,48017200.0,95555400.0,48298100.0,97205600.0,107865000.0,223000.0,2671940000.0
2008-10-24,162543600.0,585252400.0,1053510728.0,81993500.0,145864600.0,33619900.0,113499000.0,42016400.0,74412400.0,113554400.0,219900.0,2374443200.0
2008-10-31,136034400.0,548147600.0,1011254929.0,67141900.0,160018200.0,36434100.0,93031400.0,31432800.0,75016800.0,108224400.0,209700.0,2394474300.0
2008-11-07,108411600.0,386874600.0,711037418.0,64859300.0,98332400.0,28854300.0,81912200.0,28148500.0,57547400.0,103640500.0,202800.0,1798169800.0
2008-11-14,106806000.0,473399000.0,1146474125.0,78052300.0,109556200.0,27758900.0,102166600.0,33298100.0,87965000.0,145892100.0,192900.0,2468096000.0
2008-11-21,121995200.0,575228200.0,1683868405.0,103683100.0,130154800.0,46426600.0,136948200.0,41367200.0,123138400.0,190355000.0,134700.0,3030111200.0
2008-11-28,98448800.0,314848600.0,902127025.0,50543600.0,70834800.0,27928900.0,68754800.0,20652500.0,65539000.0,188493400.0,368600.0,1465860000.0
2008-12-05,98503800.0,449320400.0,1198266849.0,78967500.0,88853400.0,39815200.0,106879800.0,39880900.0,95749600.0,264549300.0,1111100.0,2275378100.0
2008-12-12,112774400.0,430783400.0,1033094346.0,65469000.0,100179000.0,40585800.0,72394200.0,40327700.0,93590200.0,248660100.0,340400.0,1959958100.0
2008-12-19,107559600.0,422534400.0,941614796.0,60437100.0,99427200.0,35996900.0,82145400.0,35867200.0,99229200.0,218255600.0,306900.0,1592338100.0
2008-12-26,41755400.0,143829000.0,280982891.0,19789400.0,34560600.0,13709300.0,23790600.0,10203500.0,23174400.0,74130000.0,247800.0,602214000.0
2009-01-02,40496800.0,177617000.0,346938639.0,20765000.0,31799200.0,11629500.0,31026400.0,10397200.0,34629800.0,99042100.0,468900.0,717605700.0
2009-01-09,108259000.0,416908200.0,670258819.0,52691100.0,61114400.0,31985100.0,68288000.0,22982400.0,55859600.0,126335100.0,351100.0,1444297800.0
2009-01-16,112641000.0,419187200.0,1211486557.0,66512900.0,74790800.0,33703900.0,65984000.0,26172800.0,83061800.0,188376900.0,865900.0,2001666900.0
2009-01-23,93249600.0,370202600.0,1263615715.0,66172700.0,75301600.0,32138600.0,52955000.0,24603500.0,78948000.0,193650100.0,567500.0,1598956800.0
2009-01-30,102744000.0,415853200.0,1286493233.0,71306200.0,61538000.0,33456700.0,69016000.0,29988100.0,69548000.0,197371300.0,693300.0,1599551600.0
2009-02-06,109044200.0,358269400.0,1437448671.0,53538300.0,67330600.0,38304000.0,76384000.0,26877500.0,63243800.0,183557600.0,540100.0,1673389500.0
2009-02-13,121293200.0,431689200.0,1324879138.0,45145300.0,57621200.0,28562600.0,89055400.0,24306300.0,66977200.0,214264000.0,85500.0,1864031100.0
2009-02-20,71219200.0,346799400.0,1304210771.0,56512000.0,64034000.0,25507800.0,74198800.0,22355400.0,74350400.0,186934000.0,179800.0,1635919000.0
2009-02-27,85485400.0,374788600.0,1688101445.0,56966400.0,109709800.0,28419000.0,71865600.0,38062900.0,84021400.0,248970400.0,135300.0,2101752900.0
2009-03-06,85211600.0,462166000.0,1362194318.0,58113900.0,102976800.0,32710600.0,89193200.0,40306900.0,102423800.0,218750200.0,473300.0,2308986100.0
2009-03-13,77432200.0,367070600.0,2065542417.0,45985600.0,126501800.0,22631100.0,83539600.0,46276100.0,61148000.0,232238800.0,179600.0,1889958900.0
2009-03-20,67177200.0,351125800.0,2022099935.0,53752400.0,65436400.0,22090100.0,81599800.0,32417200.0,72166400.0,221661700.0,383000.0,1990331000.0
2009-03-27,80326000.0,345867400.0,1818250274.0,60571600.0,71110600.0,27238600.0,70458800.0,26921800.0,92208200.0,267720600.0,836000.0,1936336900.0
2009-04-03,79257800.0,325379000.0,1305993752.0,52482500.0,79814200.0,28147400.0,73326800.0,37318900.0,73249000.0,230864900.0,297700.0,1826242100.0
2009-04-10,44565200.0,184823600.0,974551064.0,47243500.0,84105000.0,16533800.0,41397200.0,20071600.0,42326800.0,196869900.0,402000.0,1023870700.0
2009-04-17,61842200.0,199768000.0,1486791706.0,62689000.0,81279200.0,24095200.0,86112200.0,18757200.0,61630000.0,267666300.0,248200.0,1350024300.0
2009-04-24,95290000.0,181857400.0,1477746441.0,45975500.0,57322800.0,40823100.0,49289000.0,26376200.0,62614400.0,317435900.0,314900.0,1360782900.0
2009-05-01,94489200.0,213316800.0,868494628.0,52328000.0,66400800.0,27071000.0,57833000.0,25876100.0,94330800.0,235706500.0,267000.0,1386543700.0
2009-05-08,106382000.0,239291800.0,1510421367.0,64753100.0,83051200.0,34595900.0,62659600.0,30168300.0,87273800.0,268112100.0,447200.0,1438907000.0
2009-05-15,100288000.0,239831200.0,1148412333.0,63478900.0,76958000.0,29484300.0,61440200.0,27040000.0,91330200.0,204561300.0,196100.0,1331575400.0
2009-05-22,110296000.0,189875200.0,1087337870.0,72946900.0,64088000.0,35007100.0,59981000.0,28321800.0,109149000.0,183171400.0,196700.0,1159072100.0
2009-05-29,63338200.0,191847600.0,857125974.0,48769000.0,50066000.0,26595800.0,49431200.0,21273200.0,57113600.0,139250400.0,139000.0,1030070800.0
2009-06-05,97533200.0,265007000.0,1035125742.0,65733400.0,79157200.0,31269800.0,62896200.0,49692000.0,78939400.0,160542800.0,188500.0,1236792000.0
2009-06-12,113357200.0,206178200.0,716125510.0,50529000.0,60109800.0,26128600.0,99266200.0,41863600.0,84450800.0,109835700.0,210800.0,1219567000.0
2009-06-19,144922400.0,254157000.0,880763759.0,57041800.0,79029000.0,30348200.0,89808600.0,50726600.0,94970400.0,121664300.0,288800.0,1102335400.0
2009-06-26,115991400.0,228952200.0,716390913.0,69831400.0,75585200.0,24232600.0,72672800.0,29489700.0,87479400.0,116729100.0,361800.0,1098791100.0
2009-07-03,58759600.0,161354000.0,458718855.0,42969400.0,66779800.0,17522700.0,56683000.0,20205900.0,60125400.0,72546400.0,94700.0,782720500.0
2009-07-10,107172600.0,274722600.0,753910069.0,69629500.0,86046800.0,23907400.0,73900600.0,27061900.0,67137000.0,119394000.0,204800.0,956936900.0
2009-07-17,68670200.0,229441800.0,1017380630.0,46695100.0,100913800.0,19567400.0,55774600.0,25214200.0,64521000.0,125786100.0,149600.0,989515000.0
2009-07-24,120256600.0,193429000.0,661524629.0,50744400.0,135786400.0,23126600.0,60248800.0,27419400.0,61206400.0,123006400.0,255400.0,990764400.0
2009-07-31,107528400.0,186432000.0,635398624.0,50028100.0,71532600.0,22178300.0,49985800.0,25277300.0,70500600.0,100563800.0,129100.0,973277300.0
2009-08-07,108705400.0,173860000.0,993905584.0,66936200.0,81208000.0,27152800.0,58922200.0,29454600.0,72302000.0,173162700.0,111400.0,951062600.0
2009-08-14,139170600.0,167375200.0,703010191.0,58279100.0,64310000.0,18117800.0,39809000.0,28510900.0,59149200.0,121011300.0,199500.0,883317700.0
2009-08-21,111471200.0,168506400.0,583047146.0,51699200.0,50081200.0,15710800.0,47435400.0,26708700.0,59839400.0,131820000.0,82900.0,1002678100.0
2009-08-28,85541200.0,171137400.0,582498615.0,38855000.0,70001600.0,15452400.0,36116800.0,27019400.0,55588600.0,86370600.0,78500.0,944464800.0
2009-09-04,84811200.0,138787600.0,652899257.0,56701300.0,88028200.0,23664300.0,56916400.0,29000500.0,51321600.0,108581600.0,408300.0,955393600.0
2009-09-11,74806200.0,141801200.0,405398706.0,51328000.0,75342600.0,25924600.0,40241400.0,21364800.0,38667600.0,80186500.0,114200.0,602784100.0
2009-09-18,102489200.0,185437400.0,621972475.0,58715900.0,64415400.0,32563500.0,53509200.0,26895900.0,56447600.0,148804300.0,98900.0,935766000.0
2009-09-25,97442800.0,212280200.0,650525520.0,45848700.0,66055400.0,23474200.0,57046600.0,21238000.0,72155600.0,132813200.0,147200.0,953661900.0
2009-10-02,115760000.0,198468200.0,720262531.0,76866400.0,108873400.0,31091400.0,63075800.0,31549900.0,64274400.0,136403100.0,99600.0,1012992100.0
2009-10-09,84789800.0,219018200.0,585933473.0,55840600.0,67740200.0,21307400.0,55654200.0,25777800.0,42557000.0,106696600.0,130700.0,829880500.0
2009-10-16,86057400.0,205318000.0,589454625.0,46478100.0,61836400.0,17022900.0,60821600.0,30690600.0,41672800.0,81481200.0,85900.0,833088300.0
2009-10-23,84189000.0,211187600.0,608727532.0,53795200.0,104264200.0,42519800.0,69640600.0,30739700.0,57784800.0,116964000.0,57200.0,1044308000.0
2009-10-30,140481400.0,255625000.0,736088022.0,73812600.0,110164200.0,44901300.0,119004400.0,37991000.0,100103800.0,161899300.0,144000.0,1267834600.0
2009-11-06,122419200.0,231702200.0,721212741.0,74103900.0,102841000.0,51552100.0,76627400.0,32122100.0,86624400.0,132057400.0,100900.0,1081551600.0
2009-11-13,125497400.0,195355600.0,538354337.0,48060200.0,59627800.0,24950200.0,60067600.0,20382600.0,80069800.0,108563000.0,173500.0,808969200.0
2009-11-20,95766000.0,188606000.0,472116936.0,43751300.0,66675800.0,27566100.0,63324200.0,30017200.0,67804800.0,100938700.0,216200.0,857473700.0
2009-11-27,65847000.0,121794200.0,314085096.0,36983200.0,46027600.0,17602400.0,54120000.0,21042600.0,56922000.0,64514900.0,66900.0,521996900.0
2009-12-04,135254600.0,201055800.0,753800142.0,46088200.0,76383200.0,30723200.0,119327000.0,30638400.0,78125400.0,126979700.0,128600.0,895036300.0
2009-12-11,90446200.0,179898000.0,491752740.0,41595000.0,75933000.0,32252400.0,121612000.0,28958000.0,61552800.0,82637900.0,183900.0,715769500.0
2009-12-18,88777200.0,168130400.0,520060324.0,36673200.0,67446000.0,36249200.0,106273600.0,41672000.0,52537600.0,76567400.0,112200.0,740889800.0
2009-12-25,35598600.0,83906400.0,173753312.0,18724400.0,34333000.0,16888200.0,46492600.0,18788000.0,25161200.0,38763400.0,315500.0,361207700.0
2010-01-01,26576200.0,55101000.0,145178600.0,17549500.0,48858600.0,19898700.0,44171000.0,23843000.0,16937200.0,46818700.0,119100.0,331857300.0
2010-01-08,69796800.0,178884400.0,494940415.0,41268100.0,115280600.0,41927200.0,103634200.0,26292500.0,56055400.0,73329000.0,156200.0,604092800.0
2010-01-15,102868800.0,195417200.0,500104336.0,46908100.0,112150600.0,38117000.0,85177600.0,35518400.0,51585000.0,60236000.0,205000.0,759533100.0
2010-01-22,116337200.0,156980000.0,770736978.0,55460800.0,137372800.0,37771800.0,82049000.0,62734300.0,52650600.0,86025600.0,123200.0,1046464900.0
2010-01-29,158577800.0,262533200.0,1084162627.0,86348700.0,234374200.0,49865500.0,105901600.0,54809200.0,63028200.0,101994700.0,118200.0,1296751500.0
2010-02-05,212955000.0,294730000.0,1003838768.0,101672100.0,174858200.0,47370900.0,68896000.0,46678100.0,75328600.0,107957800.0,142900.0,1427225100.0
2010-02-12,219728600.0,249267800.0,695195309.0,81469000.0,159144800.0,33747200.0,77166600.0,33954100.0,62020200.0,80195400.0,67600.0,1330712600.0
2010-02-19,149503400.0,142087400.0,362119577.0,45150100.0,63336400.0,26590700.0,47171000.0,25643600.0,41638600.0,56668900.0,217900.0,744556100.0
2010-02-26,166669800.0,188552200.0,578192576.0,53865300.0,92843000.0,29275600.0,63779800.0,29888000.0,55297400.0,55655100.0,147500.0,949418600.0
2010-03-05,156666800.0,158291600.0,371056146.0,41847500.0,64874400.0,37184700.0,47754200.0,32605600.0,69496400.0,44204500.0,89400.0,771376300.0
2010-03-12,153591000.0,146762200.0,501073503.0,40106000.0,95365400.0,32023600.0,41307800.0,24206600.0,47911200.0,52133900.0,123300.0,778142600.0
2010-03-19,109318000.0,202692000.0,495094537.0,57040300.0,77503800.0,22401600.0,50590600.0,37666200.0,53207400.0,77671500.0,108400.0,916108100.0
2010-03-26,137927000.0,203282200.0,615125038.0,47062500.0,74394200.0,18824600.0,72579200.0,31869300.0,57639000.0,74420300.0,117000.0,992696800.0
2010-04-02,65600800.0,131383200.0,267216247.0,51803600.0,53693200.0,19348700.0,50999400.0,18696100.0,47547600.0,40566500.0,53400.0,602579900.0
2010-04-09,84471000.0,174951200.0,361624223.0,45736600.0,59152600.0,17069800.0,49581600.0,22084400.0,53476600.0,66811600.0,109800.0,692518600.0
2010-04-16,89040600.0,188160600.0,867528784.0,61787900.0,99543400.0,21163200.0,54191600.0,32171800.0,67178200.0,90522100.0,103700.0,908333600.0
2010-04-23,87795400.0,192170400.0,913796905.0,75948600.0,84282600.0,22848400.0,40986400.0,46209200.0,78908200.0,86563500.0,100100.0,861261700.0
2010-04-30,120123600.0,267074800.0,973034840.0,94974500.0,140847600.0,29433700.0,54425800.0,51089800.0,109299600.0,89630100.0,169200.0,1263760600.0
