date,long_precision,short_precision,long_hit_rate,short_hit_rate,long_mean_ret,short_mean_ret,spread,n_etfs
2020-04-10,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.017159267716291567,-0.030181163682740198,0.013021895966448632,11
2020-04-17,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.0021847979107195007,-0.014818050489800135,0.017002848400519636,11
2020-04-24,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.021902987543613934,-0.008822382000579934,0.030725369544193866,11
2020-05-01,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.010195815985759334,-0.011553173495002867,0.0013573575092435328,11
2020-05-08,0.0,0.3333333333333333,0.0,0.3333333333333333,-0.0302085217909407,-0.008459731042726635,-0.021748790748214064,11
2020-05-15,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.016212212743187834,-0.011034299660024102,0.027246512403211937,11
2020-05-22,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.022889226757799367,-0.007207932503586533,0.0300971592613859,11
2020-05-29,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.051604504847112896,-0.006861200811436502,0.058465705658549395,11
2020-06-05,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0004795849243049999,-0.021495777466245935,0.021975362390550934,11
2020-06-12,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.007063841650636467,-0.012160461028209167,0.0050966193775727,11
2020-06-19,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,-0.015715712806448134,0.006994966654322,-0.022710679460770135,11
2020-06-26,0.3333333333333333,0.6666666666666666,1.0,1.0,0.0068846525575675,-0.015013832293307265,0.021898484850874766,11
2020-07-03,0.0,0.0,0.0,0.3333333333333333,-0.03867092267604307,0.004176906909616334,-0.04284782958565941,11
2020-07-10,0.0,1.0,0.6666666666666666,1.0,0.0141954898691617,-0.0170164797181287,0.0312119695872904,11
2020-07-17,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.012196001757268898,-0.0002929326377378334,0.012488934395006732,11
2020-07-24,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.0189531504738632,-0.0034339854930650667,-0.015519164980798134,11
2020-07-31,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.004676493619547867,-0.003659394337728328,0.008335887957276196,11
2020-08-07,0.0,0.3333333333333333,0.3333333333333333,1.0,-0.012827295173977566,-0.0054439785187853995,-0.007383316655192166,11
2020-08-14,0.0,0.3333333333333333,0.0,0.6666666666666666,-0.023927071953297133,-0.025321701305125937,0.0013946293518288036,11
2020-08-21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.0126426550508357,-0.0032560843488208,-0.0093865707020149,11
2020-08-28,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.0162761756988441,-0.009173887905893435,0.025450063604737536,11
2020-09-04,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.021103500211501536,-0.01887297573137027,0.039976475942871806,11
2020-09-11,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.011735078916824432,0.006624249629935001,0.0051108292868894305,11
2020-09-18,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.0048071599405987335,-0.04535730356866153,0.050164463509260265,11
2020-09-25,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.010244093041499668,-0.016210425794936933,0.0264545188364366,11
2020-10-02,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.0029047244560214667,-0.0044389934283434,0.0015342689723219336,11
2020-10-09,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.006937281033835466,-0.001966315749973333,-0.0049709652838621325,11
2020-10-16,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.006095080863820199,-0.0050929765692996,0.011188057433119798,11
2020-10-23,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0045732132847823665,0.007810392892753065,-0.0032371796079706987,11
2020-10-30,0.0,0.3333333333333333,0.0,0.3333333333333333,-0.03969261752863107,-0.002463492400593801,-0.03722912512803727,11
2020-11-06,1.0,0.3333333333333333,1.0,0.6666666666666666,0.08250695556652747,5.4003091904233306e-05,0.08245295247462324,11
