date,long_precision,short_precision,long_hit_rate,short_hit_rate,long_mean_ret,short_mean_ret,spread,n_etfs
2023-01-06,0.6666666666666666,1.0,0.6666666666666666,1.0,0.014772038721874799,-0.030416439735001896,0.04518847845687669,11
2023-01-13,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0127496931135778,-0.0164834584863256,0.0292331515999034,11
2023-01-20,1.0,1.0,1.0,1.0,0.022892938579652234,-0.027904130866270065,0.0507970694459223,11
2023-01-27,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.016623509021221835,-0.02157006836052187,0.038193577381743705,11
2023-02-03,0.3333333333333333,0.6666666666666666,1.0,1.0,0.023998106746081032,-0.021111873278172766,0.0451099800242538,11
2023-02-10,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,-0.012115412951024135,-0.0032979552708110667,-0.008817457680213069,11
2023-02-17,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.013895052442099766,-0.008073310273709333,0.021968362715809098,11
2023-02-24,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,-0.008533806126888267,0.0053274546149428,-0.013861260741831067,11
2023-03-03,0.3333333333333333,0.0,0.3333333333333333,0.0,-0.006141854541370268,0.01649299829070953,-0.022634852832079798,11
2023-03-10,0.0,0.3333333333333333,0.3333333333333333,1.0,-0.03443970396512593,-0.0279830403571965,-0.006456663607929434,11
2023-03-17,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.003930263190404334,-0.009712014251230567,0.0136422774416349,11
2023-03-24,0.3333333333333333,0.0,0.3333333333333333,0.0,-0.0021211068893391,0.0069352699714617,-0.0090563768608008,11
2023-03-31,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.0006337569756692998,0.009546341147435434,-0.010180098123104733,11
2023-04-07,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.002331152535015499,-0.0027036959624584665,0.005034848497473965,11
2023-04-14,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,-0.0019162384301746997,0.007624821392009667,-0.009541059822184367,11
2023-04-21,0.0,0.3333333333333333,0.0,1.0,-0.013482732000025999,-0.0116244263626164,-0.0018583056374095984,11
2023-04-28,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,-0.0041188667370592675,-0.011465568264198365,0.007346701527139098,11
2023-05-05,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0036884738789347,-0.004682272755664833,0.008370746634599533,11
2023-05-12,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.004649551520853167,0.009054393401982,-0.004404841881128834,11
2023-05-19,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,-0.004552735411034267,-0.031536385115494434,0.026983649704460166,11
2023-05-26,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.005005408351373233,-0.001886310625744233,0.006891718977117466,11
2023-06-02,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.00013442635189243345,0.0031183453454382334,-0.003252771697330667,11
2023-06-09,0.0,0.3333333333333333,0.0,0.6666666666666666,-0.008141127799672765,-0.012675115784165332,0.004533987984492567,11
2023-06-16,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,-0.0019122800964357662,-0.012937438915951033,0.011025158819515267,11
2023-06-23,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0019338945570792007,-0.009763955780316667,0.011697850337395867,11
2023-06-30,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.006999634368982,-0.0053382400108142325,0.012337874379796231,11
2023-07-07,0.0,0.3333333333333333,0.6666666666666666,1.0,-0.0003230400893568668,-0.0063269820150144,0.006003941925657534,11
2023-07-14,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.013199546907545434,0.0018303702806139,0.011369176626931534,11
2023-07-21,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.004881824602995503,-0.013469052344979568,0.018350876947975072,11
2023-07-28,0.0,0.0,0.6666666666666666,0.0,-0.006770938814759367,0.0141200842506529,-0.020891023065412268,11
2023-08-04,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0011970370901930665,0.007729438175034666,-0.0065324010848416,11
2023-08-11,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0017662457421507667,-0.005608978639162268,0.007375224381313035,11
2023-08-18,0.0,0.0,0.0,0.3333333333333333,-0.0076376045867105335,0.0035689228006726002,-0.011206527387383133,11
2023-08-25,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.021488169831446302,-0.006249687729788133,-0.015238482101658169,11
2023-09-01,0.3333333333333333,0.0,1.0,0.3333333333333333,0.01157744407109,0.0035165675611632335,0.008060876509926766,11
2023-09-08,0.0,0.0,1.0,0.0,0.003126027597564867,0.0100209928775656,-0.006894965280000732,11
2023-09-15,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0129358650674393,-0.0036551580242209663,0.016591023091660266,11
2023-09-22,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.020716945794033968,0.0011813626054626334,-0.0218983083994966,11
2023-09-29,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,-0.022783233234577732,-0.023406162499469835,0.0006229292648921025,11
2023-10-06,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0015197696499268,0.023030934930689934,-0.021511165280763134,11
2023-10-13,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.007781124338061866,0.0143521232754863,-0.022133247613548165,11
2023-10-20,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.004863621294460266,-0.008641503928310333,0.0135051252227706,11
2023-10-27,0.0,0.0,0.0,0.0,-0.027966911485097137,0.014325190872604567,-0.0422921023577017,11
2023-11-03,0.3333333333333333,0.0,0.0,0.6666666666666666,-0.022443938193432964,0.007012538747308668,-0.029456476940741633,11
2023-11-10,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0034947329248955997,-0.0018758089492886332,0.005370541874184233,11
2023-11-17,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0012647675595924667,0.0005659204947631001,0.0006988470648293666,11
2023-11-24,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0104508548469041,-0.0017469669998656,0.0121978218467697,11
2023-12-01,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,-0.006427329260858767,-0.017910756499612466,0.011483427238753698,11
2023-12-08,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.0008024477445511005,-0.010382726326812633,0.011185174071363733,11
2023-12-15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.00012992204390403338,-0.007093900376327,0.006963978332422967,11
2023-12-22,0.3333333333333333,0.0,0.3333333333333333,0.0,-0.0034505275254707343,0.006178094736658766,-0.0096286222621295,11
2023-12-29,0.3333333333333333,0.0,0.6666666666666666,0.0,-0.00026665722619173435,0.028468034503093098,-0.028734691729284834,11
2024-01-05,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.0060197969704586666,-0.019582450110772098,0.025602247081230763,11
2024-01-12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,-0.015504093492670165,-0.018490484711912402,0.002986391219242237,11
2024-01-19,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,-0.0007980921326906006,-0.0068364154640292675,0.0060383233313386665,11
2024-01-26,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,-0.0017823729258387999,-0.01744104133205793,0.015658668406219132,11
2024-02-02,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.017614746829044566,-0.0147164586739691,-0.002898288155075467,11
2024-02-09,0.0,0.0,0.3333333333333333,0.0,-0.00783119783774354,0.01691627564196623,-0.02474747347970977,11
2024-02-16,0.0,0.3333333333333333,0.0,0.6666666666666666,-0.006215728980480534,-0.0032264744611473664,-0.0029892545193331674,11
2024-02-23,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0005346797359921674,-0.0079870283120655,0.008521708048057668,11
2024-03-01,0.6666666666666666,0.0,0.6666666666666666,0.0,0.013040989911162698,0.011149427404412599,0.0018915625067500996,11
2024-03-08,0.0,0.0,0.0,0.6666666666666666,-0.0046486336469716664,0.010269618798698766,-0.014918252445670433,11
2024-03-15,0.3333333333333333,0.0,0.3333333333333333,1.0,-0.0099473554020341,-0.008374684481179834,-0.001572670920854266,11
2024-03-22,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.015532392426650735,0.0010722359016837664,0.014460156524966968,11
