Date,IYR,SPY,VOX,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2013-07-26,45.43800735473633,135.95835876464844,65.81993865966797,15.662915229797363,25.87117576599121,13.24122142791748,35.6957893371582,13.518339157104492,29.620485305786133,12.964731216430664,41.563453674316406,25.748493194580078
2013-08-02,43.96430206298828,137.4376983642578,65.29119110107422,15.864066123962402,25.992738723754883,13.350281715393066,36.56178283691406,13.722841262817383,29.77739143371582,13.027327537536621,41.74227523803711,26.26761817932129
2013-08-09,44.05766677856445,136.11915588378906,64.7309341430664,16.007198333740234,25.743370056152344,13.100081443786621,36.14070129394531,13.620590209960938,29.64901351928711,12.895539283752441,41.37653350830078,25.99074935913086
2013-08-16,41.21695327758789,133.32135009765625,62.93965148925781,15.767355918884277,25.31946563720703,12.843469619750977,35.73552322387695,13.556684494018555,28.7360782623291,12.36838150024414,40.157413482666016,25.129871368408203
2013-08-23,42.24387741088867,133.95648193359375,63.089576721191406,15.925965309143066,25.484663009643555,12.869133949279785,35.85468292236328,13.66319465637207,28.67901611328125,12.40792179107666,40.46625518798828,25.315885543823242
2013-08-30,41.503692626953125,131.56878662109375,61.90589141845703,15.639700889587402,25.425443649291992,12.471384048461914,34.98872375488281,13.377748489379883,28.179750442504883,12.289311408996582,40.00300979614258,24.95250129699707
2013-09-06,41.850440979003906,133.490234375,61.71651840209961,15.88727855682373,25.833770751953125,12.702333450317383,35.640174865722656,13.535382270812988,28.365205764770508,12.183880805969238,40.79948425292969,25.372127532958984
2013-09-13,42.737327575683594,136.13531494140625,63.58674621582031,16.308921813964844,26.16729736328125,12.958946228027344,36.71272659301758,13.744144439697266,29.042766571044922,12.259657859802246,41.6203498840332,26.04698371887207
2013-09-20,43.69090270996094,137.92185974121094,63.64195251464844,16.569448471069336,26.316852569580078,13.158188819885254,37.480438232421875,13.874887466430664,29.413063049316406,12.48353099822998,42.061336517333984,26.448835372924805
2013-09-27,43.37313461303711,136.45947265625,63.94182586669922,16.39061164855957,26.16341209411621,12.913442611694336,37.25697326660156,13.802104949951172,28.874752044677734,12.443615913391113,41.375816345214844,26.40545082092285
2013-10-04,42.78757095336914,136.44334411621094,63.73666763305664,16.542236328125,26.222898483276367,12.913442611694336,36.929725646972656,13.776423454284668,28.573301315307617,12.357134819030762,41.800193786621094,26.457509994506836
2013-10-11,43.90486145019531,137.5501708984375,64.73881530761719,16.542236328125,26.3951358795166,13.080901145935059,37.35274124145508,13.892012596130371,29.118778228759766,12.679780960083008,41.808349609375,26.375072479248047
2013-10-18,45.143341064453125,140.88670349121094,67.20088958740234,16.934894561767578,27.22498321533203,13.467339515686035,38.06308364868164,14.230213165283203,29.779109954833984,12.782902717590332,42.885597229003906,26.917415618896484
2013-10-25,45.89044952392578,142.1470184326172,67.83216094970703,17.19925880432129,27.11850357055664,13.435135841369629,38.91708755493164,14.341521263122559,30.159513473510742,13.039017677307129,43.0406494140625,27.46843719482422
2013-11-01,44.820255279541016,142.35707092285156,67.60330963134766,16.977657318115234,26.955669403076172,13.280559539794922,39.08470153808594,14.410017013549805,30.511199951171875,12.992452621459961,43.350765228271484,27.576908111572266
2013-11-08,43.07025909423828,143.22959899902344,67.28766632080078,17.179824829101562,27.10285186767578,13.435135841369629,39.411930084228516,14.512767791748047,30.626049041748047,12.955864906311035,43.383419036865234,27.45975685119629
2013-11-15,43.642364501953125,145.45933532714844,67.00360107421875,17.467512130737305,27.4504451751709,13.609030723571777,39.914756774902344,14.684001922607422,31.099761962890625,13.095565795898438,44.330081939697266,28.179981231689453
2013-11-22,42.73372268676758,146.07334899902344,66.83785247802734,17.39365005493164,27.628934860229492,13.840893745422363,40.186119079589844,14.624065399169922,30.97773551940918,12.859402656555176,45.089046478271484,28.136600494384766
2013-11-29,42.47121047973633,146.22682189941406,67.11405181884766,17.238136291503906,27.06840705871582,13.83445930480957,40.22603988647461,14.85096263885498,30.87006378173828,12.649846076965332,45.097206115722656,28.462003707885742
2013-12-06,42.67314147949219,146.17837524414062,66.43543243408203,17.21091651916504,27.05900764465332,13.776488304138184,40.178138732910156,14.906617164611816,30.920318603515625,12.786223411560059,45.064552307128906,28.258068084716797
2013-12-13,41.90583419799805,143.89208984375,65.18072509765625,17.102066040039062,26.658178329467773,13.609030723571777,39.723209381103516,14.641200065612793,30.338953018188477,12.476874351501465,43.91387939453125,27.97606658935547
2013-12-20,42.72024917602539,147.47560119628906,67.08210754394531,17.577495574951172,27.266843795776367,13.983625411987305,41.12080001831055,15.040336608886719,30.772064208984375,12.71802806854248,44.99610900878906,28.60218620300293
2013-12-27,42.957359313964844,149.33567810058594,68.80553436279297,18.007829666137695,27.776512145996094,14.100101470947266,41.71443557739258,15.307066917419434,30.98179817199707,12.711301803588867,45.38125991821289,28.867900848388672
2014-01-03,43.03888702392578,148.555908203125,67.8699722290039,17.894384384155273,27.34864044189453,14.164813041687012,41.44970703125,15.152190208435059,30.64189910888672,12.529759407043457,45.282920837402344,28.898401260375977
2014-01-10,43.79300308227539,149.5712127685547,67.55809783935547,17.85525894165039,27.33920669555664,14.25540828704834,41.65827560424805,15.19520378112793,30.66359519958496,12.849139213562012,46.4957160949707,28.898401260375977
2014-01-17,43.94245147705078,149.1650848388672,68.16541290283203,17.968713760375977,27.059206008911133,14.190699577331543,41.57004165649414,15.380204200744629,30.42493438720703,12.79534912109375,46.725154876708984,28.3538818359375
2014-01-24,43.69108581542969,145.30682373046875,66.95082092285156,17.162797927856445,26.530670166015625,13.660083770751953,39.95762634277344,15.1134672164917,29.998247146606445,12.768452644348145,45.610687255859375,27.661264419555664
2014-01-31,44.329708099365234,144.73008728027344,66.73744201660156,17.229307174682617,26.231794357299805,13.627730369567871,40.13411331176758,14.980097770690918,29.477548599243164,13.144981384277344,45.85654067993164,27.36505126953125
